"attempt","ip_address","created_date","reason","uuid","model"
554810,"162.158.22.111","2023-09-20 14:52:14.43903","Bad credentials","88d073eb-c96b-4962-8d61-c5d315aab3b5","SM-G990E"
554807,"172.64.238.119","2023-09-20 14:52:14.017829","Bad credentials","1f42f33c-611f-4a65-8d1e-1c5f50747f01","iPhone 11"
554806,"172.64.238.118","2023-09-20 14:52:04.88077","Bad credentials","1f42f33c-611f-4a65-8d1e-1c5f50747f01","iPhone 11"
554819,"172.64.238.9","2023-09-20 14:40:34.247407","Bad credentials","5c8c50fd-aeb8-43ec-acbe-cad18a879d34","Mi A2"
554818,"172.64.238.9","2023-09-20 14:39:28.42872","Bad credentials","5c8c50fd-aeb8-43ec-acbe-cad18a879d34","Mi A2"
554817,"172.64.238.9","2023-09-20 14:39:22.030529","Bad credentials","5c8c50fd-aeb8-43ec-acbe-cad18a879d34","Mi A2"
554816,"172.64.238.9","2023-09-20 14:39:14.998819","Bad credentials","5c8c50fd-aeb8-43ec-acbe-cad18a879d34","Mi A2"
554815,"172.64.238.9","2023-09-20 14:19:25.799433","Bad credentials","5c8c50fd-aeb8-43ec-acbe-cad18a879d34","Mi A2"
554814,"172.64.238.9","2023-09-20 14:18:03.960005","Bad credentials","5c8c50fd-aeb8-43ec-acbe-cad18a879d34","Mi A2"
558301,"162.158.86.115","2023-09-20 14:17:58.883117","Bad credentials","9683a8e4-4ecb-44ec-8d33-6e0014684d6a","iPhone XR"
554813,"172.64.238.8","2023-09-20 14:16:29.500249","Bad credentials","5c8c50fd-aeb8-43ec-acbe-cad18a879d34","Mi A2"
554805,"141.101.68.90","2023-09-20 14:14:49.004608","Bad credentials","0e71514c-6d90-4808-85b1-a3e527c881fc","SM-A736B"
554804,"141.101.68.90","2023-09-20 14:14:46.607547","Bad credentials","0e71514c-6d90-4808-85b1-a3e527c881fc","SM-A736B"
554803,"141.101.68.91","2023-09-20 14:14:39.402767","Bad credentials","0e71514c-6d90-4808-85b1-a3e527c881fc","SM-A736B"
554802,"141.101.68.90","2023-09-20 14:14:31.893022","Bad credentials","0e71514c-6d90-4808-85b1-a3e527c881fc","SM-A736B"
554801,"141.101.68.91","2023-09-20 14:14:11.871928","Bad credentials","0e71514c-6d90-4808-85b1-a3e527c881fc","SM-A736B"
553950,"141.101.68.91","2023-09-20 14:14:08.267274","Bad credentials","0e71514c-6d90-4808-85b1-a3e527c881fc","SM-A736B"
708023,"162.158.86.162","2023-09-20 14:07:44.325944","Bad credentials","ff2bd501-c378-476e-b994-ff83d111ee42","SM-A325F"
708022,"162.158.86.162","2023-09-20 14:07:36.57238","Bad credentials","ff2bd501-c378-476e-b994-ff83d111ee42","SM-A325F"
708021,"162.158.86.162","2023-09-20 14:07:12.877926","Bad credentials","ff2bd501-c378-476e-b994-ff83d111ee42","SM-A325F"
708020,"162.158.86.162","2023-09-20 14:06:59.633818","Bad credentials","ff2bd501-c378-476e-b994-ff83d111ee42","SM-A325F"
708019,"162.158.86.163","2023-09-20 14:06:27.553262","Bad credentials","ff2bd501-c378-476e-b994-ff83d111ee42","SM-A325F"
708018,"162.158.86.163","2023-09-20 14:04:06.805004","Bad credentials","ff2bd501-c378-476e-b994-ff83d111ee42","SM-A325F"
708017,"162.158.86.163","2023-09-20 14:03:15.056712","Bad credentials","ff2bd501-c378-476e-b994-ff83d111ee42","SM-A325F"
708016,"162.158.86.163","2023-09-20 14:03:11.530605","Bad credentials","ff2bd501-c378-476e-b994-ff83d111ee42","SM-A325F"
708015,"162.158.86.163","2023-09-20 14:03:03.454268","Bad credentials","ff2bd501-c378-476e-b994-ff83d111ee42","SM-A325F"
554217,"172.64.238.118","2023-09-20 14:01:48.70585","Bad credentials","3aafbb7d-acbb-4e54-9e5a-045fd9420eed","iPhone 13 Pro"
553949,"172.64.236.95","2023-09-20 13:45:09.018994","Bad credentials","288c8634-5dd5-4adc-922e-a869f6d221a7","iPhone 12 Pro"
553948,"172.64.236.95","2023-09-20 13:45:03.242678","Bad credentials","288c8634-5dd5-4adc-922e-a869f6d221a7","iPhone 12 Pro"
553947,"172.64.236.95","2023-09-20 13:45:00.384928","Bad credentials","288c8634-5dd5-4adc-922e-a869f6d221a7","iPhone 12 Pro"
553946,"172.71.186.211","2023-09-20 13:33:31.294367","Bad credentials","5d9df9ea-dedb-4c5a-bdf6-61f2893c4c0c","moto g(9) plus"
553945,"172.71.186.210","2023-09-20 13:32:40.955737","Bad credentials","5d9df9ea-dedb-4c5a-bdf6-61f2893c4c0c","moto g(9) plus"
553940,"162.158.22.218","2023-09-20 11:33:13.911738","Bad credentials","700852fa-620f-44d9-8f7d-08299f742d24","iPhone 12"
553939,"162.158.22.152","2023-09-20 11:33:02.160773","Bad credentials","700852fa-620f-44d9-8f7d-08299f742d24","iPhone 12"
553938,"172.71.186.188","2023-09-20 11:32:52.746378","Bad credentials","700852fa-620f-44d9-8f7d-08299f742d24","iPhone 12"
553937,"172.71.186.189","2023-09-20 11:32:41.021686","Bad credentials","700852fa-620f-44d9-8f7d-08299f742d24","iPhone 12"
553936,"162.158.22.219","2023-09-20 11:31:40.697415","Bad credentials","700852fa-620f-44d9-8f7d-08299f742d24","iPhone 12"
553944,"162.158.22.153","2023-09-20 10:27:18.946478","Bad credentials","6985162b-7ef7-4b48-8928-cda6a34427e4","iPhone 11 Pro Max"
553943,"162.158.22.106","2023-09-20 10:25:10.403844","Bad credentials","6985162b-7ef7-4b48-8928-cda6a34427e4","iPhone 11 Pro Max"
553942,"172.64.236.61","2023-09-20 10:20:01.586863","Bad credentials","6985162b-7ef7-4b48-8928-cda6a34427e4","iPhone 11 Pro Max"
553941,"162.158.22.106","2023-09-20 10:19:42.555898","Bad credentials","6985162b-7ef7-4b48-8928-cda6a34427e4","iPhone 11 Pro Max"
553935,"172.70.243.27","2023-09-20 10:12:22.529165","Bad credentials","8bc97f15-5edd-4f03-b6a1-1044276070be","iPhone 13 Pro"
553934,"172.70.243.27","2023-09-20 10:12:14.038422","Bad credentials","8bc97f15-5edd-4f03-b6a1-1044276070be","iPhone 13 Pro"
553933,"172.70.243.27","2023-09-20 10:12:07.421629","Bad credentials","8bc97f15-5edd-4f03-b6a1-1044276070be","iPhone 13 Pro"
550549,"162.158.22.164","2023-09-20 00:13:59.25629","Bad credentials","e146ad15-8aac-4f2f-8e34-d9f6a5704170","SM-A145P"
550548,"162.158.22.164","2023-09-20 00:13:48.668511","Bad credentials","e146ad15-8aac-4f2f-8e34-d9f6a5704170","SM-A145P"
550547,"162.158.22.164","2023-09-20 00:13:42.82961","Bad credentials","e146ad15-8aac-4f2f-8e34-d9f6a5704170","SM-A145P"
550546,"162.158.22.164","2023-09-20 00:13:34.614044","Bad credentials","e146ad15-8aac-4f2f-8e34-d9f6a5704170","SM-A145P"
550545,"162.158.22.164","2023-09-20 00:13:28.368559","Bad credentials","e146ad15-8aac-4f2f-8e34-d9f6a5704170","SM-A145P"
550544,"162.158.22.164","2023-09-20 00:13:21.788907","Bad credentials","e146ad15-8aac-4f2f-8e34-d9f6a5704170","SM-A145P"
550543,"162.158.22.164","2023-09-20 00:13:16.277918","Bad credentials","e146ad15-8aac-4f2f-8e34-d9f6a5704170","SM-A145P"
550542,"108.162.241.167","2023-09-19 23:54:45.596061","Bad credentials","68d71219-58f1-472d-8aa2-e5f3a65ff4d1","Infinix X683B"
550541,"108.162.241.167","2023-09-19 23:54:42.214408","Bad credentials","68d71219-58f1-472d-8aa2-e5f3a65ff4d1","Infinix X683B"
550390,"172.64.236.60","2023-09-19 22:45:22.124513","Bad credentials","3aafbb7d-acbb-4e54-9e5a-045fd9420eed","iPhone 13 Pro"
550389,"172.70.57.145","2023-09-19 22:45:07.009278","Bad credentials","3aafbb7d-acbb-4e54-9e5a-045fd9420eed","iPhone 13 Pro"
550388,"172.70.57.145","2023-09-19 22:45:02.968046","Bad credentials","3aafbb7d-acbb-4e54-9e5a-045fd9420eed","iPhone 13 Pro"
555701,"172.71.122.246","2023-09-19 21:09:33.763047","Bad credentials","7dedbefa-f994-48bb-9cf1-7d444e112ce3","iPhone 13 Pro"
550540,"172.71.122.247","2023-09-19 21:09:30.097283","Bad credentials","7dedbefa-f994-48bb-9cf1-7d444e112ce3","iPhone 13 Pro"
550539,"172.71.134.252","2023-09-19 20:14:25.605154","Bad credentials","58c4af99-553b-4152-9063-554a0927bc52","SM-A725F"
550538,"162.158.22.160","2023-09-19 20:13:29.744964","Bad credentials","7dedbefa-f994-48bb-9cf1-7d444e112ce3","iPhone 13 Pro"
550537,"162.158.22.160","2023-09-19 20:13:25.298187","Bad credentials","7dedbefa-f994-48bb-9cf1-7d444e112ce3","iPhone 13 Pro"
550536,"162.158.22.107","2023-09-19 20:02:14.656885","Bad credentials","58c4af99-553b-4152-9063-554a0927bc52","SM-A725F"
550381,"172.71.134.146","2023-09-19 19:56:17.828191","ERR-404002","7dedbefa-f994-48bb-9cf1-7d444e112ce3","iPhone 13 Pro"
550531,"172.71.134.108","2023-09-19 19:53:48.852946","Bad credentials","58c4af99-553b-4152-9063-554a0927bc52","SM-A725F"
550530,"162.158.22.111","2023-09-19 19:53:32.958988","Bad credentials","58c4af99-553b-4152-9063-554a0927bc52","SM-A725F"
550378,"172.64.236.69","2023-09-19 19:44:06.10266","Bad credentials","3aafbb7d-acbb-4e54-9e5a-045fd9420eed","iPhone 13 Pro"
550377,"172.64.236.95","2023-09-19 19:43:28.423778","Bad credentials","3aafbb7d-acbb-4e54-9e5a-045fd9420eed","iPhone 13 Pro"
550529,"172.71.134.147","2023-09-19 19:43:15.16453","Bad credentials","58c4af99-553b-4152-9063-554a0927bc52","SM-A725F"
550528,"172.71.134.87","2023-09-19 19:42:26.750351","Bad credentials","58c4af99-553b-4152-9063-554a0927bc52","SM-A725F"
550527,"172.70.250.110","2023-09-19 19:42:00.520746","Bad credentials","58c4af99-553b-4152-9063-554a0927bc52","SM-A725F"
550526,"162.158.22.153","2023-09-19 19:41:45.028779","Bad credentials","58c4af99-553b-4152-9063-554a0927bc52","SM-A725F"
550525,"162.158.22.153","2023-09-19 19:41:43.384928","Bad credentials","58c4af99-553b-4152-9063-554a0927bc52","SM-A725F"
550371,"172.64.238.28","2023-09-19 19:41:33.792144","Bad credentials","3aafbb7d-acbb-4e54-9e5a-045fd9420eed","iPhone 13 Pro"
550370,"172.71.123.182","2023-09-19 19:41:15.037372","Bad credentials","3aafbb7d-acbb-4e54-9e5a-045fd9420eed","iPhone 13 Pro"
550369,"172.64.238.28","2023-09-19 19:41:00.448463","Bad credentials","3aafbb7d-acbb-4e54-9e5a-045fd9420eed","iPhone 13 Pro"
550516,"172.71.94.180","2023-09-19 15:29:46.583142","Bad credentials","25659284-0cae-4c52-8e88-769c99944250","iPhone 14 Pro"
550515,"172.71.94.181","2023-09-19 15:29:36.388011","Bad credentials","25659284-0cae-4c52-8e88-769c99944250","iPhone 14 Pro"
550514,"172.64.236.69","2023-09-19 15:29:03.915072","Bad credentials","25659284-0cae-4c52-8e88-769c99944250","iPhone 14 Pro"
550513,"172.64.238.118","2023-09-19 15:28:57.833588","Bad credentials","25659284-0cae-4c52-8e88-769c99944250","iPhone 14 Pro"
550512,"172.64.238.119","2023-09-19 15:28:53.098899","Bad credentials","25659284-0cae-4c52-8e88-769c99944250","iPhone 14 Pro"
550511,"172.71.186.141","2023-09-19 12:01:50.865131","Bad credentials","d43de360-30b1-42c3-af10-4296cd4c12de","iPhone 14 Pro"
550510,"162.158.22.107","2023-09-19 11:24:15.229017","Bad credentials","d43de360-30b1-42c3-af10-4296cd4c12de","iPhone 14 Pro"
550509,"162.158.22.219","2023-09-19 11:22:44.814927","Bad credentials","d43de360-30b1-42c3-af10-4296cd4c12de","iPhone 14 Pro"
550508,"162.158.22.218","2023-09-19 11:22:31.492728","Bad credentials","d43de360-30b1-42c3-af10-4296cd4c12de","iPhone 14 Pro"
550507,"162.158.22.161","2023-09-19 11:21:48.811169","Bad credentials","d43de360-30b1-42c3-af10-4296cd4c12de","iPhone 14 Pro"
550506,"162.158.22.161","2023-09-19 11:21:36.953989","Bad credentials","d43de360-30b1-42c3-af10-4296cd4c12de","iPhone 14 Pro"
550505,"162.158.22.161","2023-09-19 11:21:20.665216","Bad credentials","d43de360-30b1-42c3-af10-4296cd4c12de","iPhone 14 Pro"
550504,"172.64.236.69","2023-09-19 10:23:32.60681","Bad credentials","6f933699-af12-457e-a9c0-7c8ffda9bb79","22011119UY"
550503,"172.64.236.68","2023-09-19 10:14:38.296913","Bad credentials","6f933699-af12-457e-a9c0-7c8ffda9bb79","22011119UY"
550502,"172.64.236.69","2023-09-19 10:14:27.897669","Bad credentials","6f933699-af12-457e-a9c0-7c8ffda9bb79","22011119UY"
550501,"172.64.236.69","2023-09-19 10:12:09.393841","Bad credentials","6f933699-af12-457e-a9c0-7c8ffda9bb79","22011119UY"
571257,"172.71.131.206","2023-09-19 10:11:55.156319","Bad credentials","96a79b58-cee5-4a77-add9-3383fe779048","SM-A236B"
571256,"172.71.131.206","2023-09-19 10:11:31.24525","Bad credentials","96a79b58-cee5-4a77-add9-3383fe779048","SM-A236B"
558309,"172.64.238.118","2023-09-18 20:32:28.761928","Bad credentials","d74d3a1f-d87b-4e6a-889a-ab622a10a2c8","iPhone 12 Pro"
558308,"172.71.123.182","2023-09-18 20:32:21.775701","Bad credentials","d74d3a1f-d87b-4e6a-889a-ab622a10a2c8","iPhone 12 Pro"
558307,"172.64.236.68","2023-09-18 20:32:12.806375","Bad credentials","d74d3a1f-d87b-4e6a-889a-ab622a10a2c8","iPhone 12 Pro"
558306,"172.64.236.68","2023-09-18 20:32:07.623596","Bad credentials","d74d3a1f-d87b-4e6a-889a-ab622a10a2c8","iPhone 12 Pro"
548652,"162.158.22.161","2023-09-18 18:49:19.557816","Bad credentials","bdb28c4e-5e2d-49a3-9ae0-e9192ae1c7bd","iPhone 11 Pro"
548651,"162.158.22.161","2023-09-18 18:49:13.735303","Bad credentials","bdb28c4e-5e2d-49a3-9ae0-e9192ae1c7bd","iPhone 11 Pro"
546671,"172.69.15.132","2023-09-18 08:46:57.913475","ERR-404002",NULL,NULL
546411,"172.70.57.173","2023-09-18 00:14:15.51924","Bad credentials","04834e70-f632-4283-abf5-2e5e936ec396","M2101K7AG"
546410,"172.70.57.173","2023-09-18 00:13:53.837682","Bad credentials","04834e70-f632-4283-abf5-2e5e936ec396","M2101K7AG"
546409,"172.70.57.173","2023-09-18 00:13:46.469352","Bad credentials","04834e70-f632-4283-abf5-2e5e936ec396","M2101K7AG"
546408,"172.70.57.173","2023-09-18 00:13:37.711431","Bad credentials","04834e70-f632-4283-abf5-2e5e936ec396","M2101K7AG"
546407,"172.70.57.173","2023-09-18 00:13:25.792027","Bad credentials","04834e70-f632-4283-abf5-2e5e936ec396","M2101K7AG"
546406,"172.64.238.118","2023-09-18 00:13:16.715992","Bad credentials","04834e70-f632-4283-abf5-2e5e936ec396","M2101K7AG"
546405,"172.64.238.118","2023-09-18 00:13:06.577233","Bad credentials","04834e70-f632-4283-abf5-2e5e936ec396","M2101K7AG"
546404,"172.64.238.118","2023-09-18 00:13:02.99874","Bad credentials","04834e70-f632-4283-abf5-2e5e936ec396","M2101K7AG"
546403,"172.64.238.118","2023-09-18 00:12:58.640845","Bad credentials","04834e70-f632-4283-abf5-2e5e936ec396","M2101K7AG"
546422,"172.64.236.136","2023-09-17 23:41:15.142167","Bad credentials","caa75144-be19-40d6-8077-9dedb464df61","iPhone 12 Pro Max"
546421,"172.64.236.136","2023-09-17 23:41:05.71027","Bad credentials","caa75144-be19-40d6-8077-9dedb464df61","iPhone 12 Pro Max"
546420,"172.64.236.136","2023-09-17 23:40:52.256823","Bad credentials","caa75144-be19-40d6-8077-9dedb464df61","iPhone 12 Pro Max"
546419,"172.64.238.143","2023-09-17 23:40:37.29824","Bad credentials","caa75144-be19-40d6-8077-9dedb464df61","iPhone 12 Pro Max"
546418,"172.64.238.119","2023-09-17 23:40:26.331914","Bad credentials","caa75144-be19-40d6-8077-9dedb464df61","iPhone 12 Pro Max"
546417,"172.64.238.119","2023-09-17 23:40:16.313108","Bad credentials","caa75144-be19-40d6-8077-9dedb464df61","iPhone 12 Pro Max"
546416,"172.71.134.154","2023-09-17 23:40:04.945518","Bad credentials","caa75144-be19-40d6-8077-9dedb464df61","iPhone 12 Pro Max"
546415,"172.71.94.25","2023-09-17 23:39:56.748626","Bad credentials","caa75144-be19-40d6-8077-9dedb464df61","iPhone 12 Pro Max"
546414,"172.70.57.207","2023-09-17 23:39:43.074616","Bad credentials","caa75144-be19-40d6-8077-9dedb464df61","iPhone 12 Pro Max"
546413,"172.70.57.207","2023-09-17 23:39:33.56338","Bad credentials","caa75144-be19-40d6-8077-9dedb464df61","iPhone 12 Pro Max"
546412,"172.70.57.157","2023-09-17 23:39:24.609372","Bad credentials","caa75144-be19-40d6-8077-9dedb464df61","iPhone 12 Pro Max"
581962,"162.158.22.9","2023-09-16 21:47:08.631142","Bad credentials","fc101840-dffb-4cff-a903-6b44974a733d","iPhone XR"
534213,"162.158.22.111","2023-09-16 17:03:05.421698","Bad credentials","808857a4-f0a3-4855-80dd-5593ebafd8f4","iPhone 13"
534212,"162.158.22.111","2023-09-16 17:02:02.272943","Bad credentials","808857a4-f0a3-4855-80dd-5593ebafd8f4","iPhone 13"
534211,"162.158.22.111","2023-09-16 17:01:58.123173","Bad credentials","808857a4-f0a3-4855-80dd-5593ebafd8f4","iPhone 13"
534210,"162.158.22.111","2023-09-16 17:01:47.681316","Bad credentials","808857a4-f0a3-4855-80dd-5593ebafd8f4","iPhone 13"
534116,"172.64.236.69","2023-09-15 22:46:24.796624","Bad credentials","4be6a405-cca0-4ffe-86c8-4a1206cee627","iPhone 13"
598358,"172.68.134.46","2023-09-15 22:29:12.533015","Bad credentials","6351e556-12e9-4bd7-ace3-5f2778852eaf","iPhone 12"
598357,"172.68.134.46","2023-09-15 22:28:50.163525","Bad credentials","6351e556-12e9-4bd7-ace3-5f2778852eaf","iPhone 12"
574802,"162.158.22.219","2023-09-15 18:12:38.355056","Bad credentials","b5d57176-f965-48f9-a357-110113f6b32d","JNY-LX1"
534209,"162.158.22.161","2023-09-15 16:37:34.73681","Bad credentials","23a072ee-8d3c-4c31-a484-497b1233bfcd","SM-N770F"
534208,"172.64.236.136","2023-09-15 16:30:17.710293","Bad credentials","a9499797-e240-48d4-b058-ad8f5a389da1","CPH1609"
534206,"172.68.134.148","2023-09-15 15:26:11.182806","Bad credentials","2ff8cb69-6539-47c7-9fd7-4df35e0fff27","22120RN86G"
534205,"172.68.134.148","2023-09-15 15:24:21.923006","Bad credentials","2ff8cb69-6539-47c7-9fd7-4df35e0fff27","22120RN86G"
534108,"172.68.134.65","2023-09-15 10:09:11.712757","Bad credentials","f5c7dbc0-553f-4825-bd78-2c931e87f8a5","iPhone 11 Pro"
534107,"172.68.134.65","2023-09-15 10:09:07.497713","Bad credentials","f5c7dbc0-553f-4825-bd78-2c931e87f8a5","iPhone 11 Pro"
534106,"172.64.238.142","2023-09-15 10:07:39.207019","Bad credentials","f5c7dbc0-553f-4825-bd78-2c931e87f8a5","iPhone 11 Pro"
534105,"172.69.15.144","2023-09-15 09:48:02.024574","ERR-404002",NULL,NULL
534204,"172.64.236.69","2023-09-14 20:47:46.908469","Bad credentials","a120cc64-3702-4c98-bc67-8d2dd45370c3","SM-A725F"
534203,"172.64.236.69","2023-09-14 20:47:42.787826","Bad credentials","a120cc64-3702-4c98-bc67-8d2dd45370c3","SM-A725F"
534202,"162.158.22.107","2023-09-14 08:26:13.137808","Bad credentials","989891f7-f504-4fbc-90ab-3488e7ca6a46","iPhone 11"
534201,"162.158.22.9","2023-09-14 08:26:04.831619","Bad credentials","989891f7-f504-4fbc-90ab-3488e7ca6a46","iPhone 11"
532601,"172.64.236.95","2023-09-13 21:42:26.30748","Bad credentials","3cdb2be0-f8dc-4600-a3ed-809dd1c357c9","SM-G970F"
574801,"172.68.134.64","2023-09-13 21:40:06.828972","Bad credentials","3cdb2be0-f8dc-4600-a3ed-809dd1c357c9","SM-G970F"
546424,"172.64.236.94","2023-09-13 17:35:01.684042","Bad credentials","fbf2c2ae-3043-41c4-8799-24995c390290","iPhone 12"
546423,"172.64.236.94","2023-09-13 17:34:57.212711","Bad credentials","fbf2c2ae-3043-41c4-8799-24995c390290","iPhone 12"
527354,"162.158.22.78","2023-09-13 10:12:14.311281","Bad credentials","0ef741d7-f0d3-44ee-80e9-221ecf7b31bd","iPhone 8"
527802,"172.68.134.65","2023-09-13 09:29:37.291264","Bad credentials","cc3518be-0c2f-46f3-9eb5-e030cc02bf6c","iPhone 11"
527352,"172.68.134.65","2023-09-13 09:28:53.994812","ERR-404002","cc3518be-0c2f-46f3-9eb5-e030cc02bf6c","iPhone 11"
527351,"172.68.134.47","2023-09-12 11:24:02.896517","ERR-404002","cc3518be-0c2f-46f3-9eb5-e030cc02bf6c","iPhone 11"
546402,"172.71.186.119","2023-09-11 23:15:28.649779","Bad credentials","07f78991-c66f-455c-a37a-c1baa375e900","iPhone 14 Pro Max"
546401,"172.71.186.119","2023-09-11 23:15:24.423908","Bad credentials","07f78991-c66f-455c-a37a-c1baa375e900","iPhone 14 Pro Max"
524902,"172.69.15.138","2023-09-11 16:33:33.284811","ERR-404002",NULL,NULL
524901,"172.69.15.138","2023-09-11 16:33:22.708648","ERR-404002",NULL,NULL
521780,"172.64.236.136","2023-09-11 12:58:43.636695","ERR-401008","cc3518be-0c2f-46f3-9eb5-e030cc02bf6c","iPhone 11"
521751,"172.71.186.166","2023-09-10 00:17:49.678206","Bad credentials","1b30e528-a773-4cd9-87f0-8867270dbfac","SM-M307FN"
520401,"172.69.15.145","2023-09-09 19:52:52.682962","ERR-404002","5c8c50fd-aeb8-43ec-acbe-cad18a879d34","Mi A2"
519351,"172.69.15.139","2023-09-08 20:52:49.241421","ERR-404002","5c8c50fd-aeb8-43ec-acbe-cad18a879d34","Mi A2"
519001,"172.69.15.141","2023-09-08 16:15:51.818283","ERR-404002","40d1df69-9272-4e3a-ac77-5a9fffdaf129","Android SDK built for arm64"
518651,"172.69.15.139","2023-09-08 15:27:57.872677","ERR-404002","40d1df69-9272-4e3a-ac77-5a9fffdaf129","Android SDK built for arm64"
517902,"172.71.186.140","2023-09-08 14:02:32.629289","Bad credentials","5ecfc7fa-dcce-44ed-bd35-b4abbcaa774e","iPhone 11"
517901,"172.71.186.140","2023-09-08 14:02:27.187761","Bad credentials","5ecfc7fa-dcce-44ed-bd35-b4abbcaa774e","iPhone 11"
511367,"162.158.22.9","2023-09-08 10:26:18.295906","ERR-404002","7dedbefa-f994-48bb-9cf1-7d444e112ce3","iPhone 13 Pro"
521779,"172.68.134.109","2023-09-08 09:50:43.036011","ERR-401008","cc3518be-0c2f-46f3-9eb5-e030cc02bf6c","iPhone 11"
525151,"172.71.186.140","2023-09-07 19:09:32.84026","Bad credentials","0d0c794a-99ad-4791-af32-6d84c26b551c","iPhone 12"
531651,"162.158.22.165","2023-09-07 17:03:50.114583","Bad credentials","0d0c794a-99ad-4791-af32-6d84c26b551c","iPhone 12"
511711,"172.64.236.61","2023-09-06 23:12:05.168555","Bad credentials","0e8ae71b-590f-4006-b08e-48b7393a5a29","M2101K9G"
511710,"172.64.236.61","2023-09-06 23:11:06.665293","Bad credentials","0e8ae71b-590f-4006-b08e-48b7393a5a29","M2101K9G"
511709,"172.68.134.47","2023-09-06 22:56:09.445607","Bad credentials","0e8ae71b-590f-4006-b08e-48b7393a5a29","M2101K9G"
511708,"172.68.134.47","2023-09-06 22:55:48.291218","Bad credentials","0e8ae71b-590f-4006-b08e-48b7393a5a29","M2101K9G"
511707,"172.70.57.139","2023-09-06 21:01:58.265001","Bad credentials","f42e5ed1-fccd-4ce7-80e8-ee7ab90adced","iPhone 12 Pro Max"
511706,"172.70.57.139","2023-09-06 21:01:52.789774","Bad credentials","f42e5ed1-fccd-4ce7-80e8-ee7ab90adced","iPhone 12 Pro Max"
511705,"172.70.57.139","2023-09-06 21:01:44.786663","Bad credentials","f42e5ed1-fccd-4ce7-80e8-ee7ab90adced","iPhone 12 Pro Max"
511704,"172.64.238.143","2023-09-06 20:07:14.502939","Bad credentials","5343c6f4-6b56-43a1-81d4-526205c9b5b2","21091116UG"
511703,"172.68.134.148","2023-09-06 20:04:54.336962","Bad credentials","d577d0f5-8c54-4a54-bac5-b6b4fc538011","iPhone 11 Pro Max"
511702,"162.158.22.107","2023-09-06 17:29:13.540953","Bad credentials","0d0c794a-99ad-4791-af32-6d84c26b551c","iPhone 12"
511701,"162.158.22.107","2023-09-06 17:29:10.833514","Bad credentials","0d0c794a-99ad-4791-af32-6d84c26b551c","iPhone 12"
598352,"162.158.22.107","2023-09-06 16:39:08.947077","Bad credentials","d20b2234-8daa-4ab7-bb2d-4dd161674574","23021RAAEG"
598351,"162.158.22.107","2023-09-06 16:39:04.327445","Bad credentials","d20b2234-8daa-4ab7-bb2d-4dd161674574","23021RAAEG"
490943,"172.71.186.141","2023-09-05 22:21:40.878474","Bad credentials","07f78991-c66f-455c-a37a-c1baa375e900","iPhone 14 Pro Max"
490942,"172.71.186.141","2023-09-05 22:21:37.335336","Bad credentials","07f78991-c66f-455c-a37a-c1baa375e900","iPhone 14 Pro Max"
505960,"172.64.238.29","2023-09-05 20:39:01.606076","Bad credentials","235570f3-8844-4a06-ab9e-ca4d95afca9f","JKM-LX1"
553839,"172.64.236.69","2023-09-05 17:54:20.70534","Bad credentials","cc3518be-0c2f-46f3-9eb5-e030cc02bf6c","iPhone 11"
553838,"172.64.236.69","2023-09-05 17:54:17.250574","Bad credentials","cc3518be-0c2f-46f3-9eb5-e030cc02bf6c","iPhone 11"
553837,"172.64.236.69","2023-09-05 17:54:08.548786","Bad credentials","cc3518be-0c2f-46f3-9eb5-e030cc02bf6c","iPhone 11"
521778,"172.64.236.137","2023-09-05 17:53:47.215319","ERR-401008","cc3518be-0c2f-46f3-9eb5-e030cc02bf6c","iPhone 11"
521777,"172.68.134.65","2023-09-05 17:39:49.504091","ERR-401008","cc3518be-0c2f-46f3-9eb5-e030cc02bf6c","iPhone 11"
521776,"172.64.238.119","2023-09-05 17:38:05.446453","ERR-401008","cc3518be-0c2f-46f3-9eb5-e030cc02bf6c","iPhone 11"
521775,"172.68.134.109","2023-09-05 17:36:34.671342","ERR-401008","cc3518be-0c2f-46f3-9eb5-e030cc02bf6c","iPhone 11"
510456,"172.70.57.142","2023-09-05 16:13:28.46226","Bad credentials","5c8c50fd-aeb8-43ec-acbe-cad18a879d34","Mi A2"
510455,"172.68.134.109","2023-09-05 15:58:57.119065","Bad credentials","5c8c50fd-aeb8-43ec-acbe-cad18a879d34","Mi A2"
510454,"172.64.236.136","2023-09-05 15:35:12.386318","Bad credentials","5c8c50fd-aeb8-43ec-acbe-cad18a879d34","Mi A2"
510451,"162.158.22.106","2023-09-05 15:10:31.876972","Bad credentials","0d0c794a-99ad-4791-af32-6d84c26b551c","iPhone 12"
490941,"172.68.134.65","2023-09-05 15:10:15.402389","Bad credentials","5c8c50fd-aeb8-43ec-acbe-cad18a879d34","Mi A2"
521774,"172.68.134.108","2023-09-05 14:55:52.763672","Bad credentials","5c8c50fd-aeb8-43ec-acbe-cad18a879d34","Mi A2"
490940,"172.64.236.61","2023-09-05 14:46:31.170529","Bad credentials","cc3518be-0c2f-46f3-9eb5-e030cc02bf6c","iPhone 11"
521773,"172.68.134.46","2023-09-05 14:42:35.592025","Bad credentials","5c8c50fd-aeb8-43ec-acbe-cad18a879d34","Mi A2"
521772,"172.68.134.46","2023-09-05 14:42:34.635531","Bad credentials","5c8c50fd-aeb8-43ec-acbe-cad18a879d34","Mi A2"
